Sentiment: 0.7096    Timestamp: 1557379006836   Tweet:   RT @ErikLoomis: I guess I missed the moment when the Republican Party united with the hippie/body pu
Sentiment: -0.3182   Timestamp: 1557379007978   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.4767   Timestamp: 1557379011100   Tweet:   @aravosis So what? Cpox is dangerous to babies and elderly. When girls contract it naturally, they p
Sentiment: 0.2023    Timestamp: 1557379019162   Tweet:   @costley_woody @AdamBaldwin How Dare You, Speak Ill Of The Hero of Canton. The One and Only Jayne Co
Sentiment: -0.6249   Timestamp: 1557379024126   Tweet:   @mtranter @Charbrevolution There isn't any evidence, as yet, that the vaccine prevents any cancer. H
Sentiment: -0.3506   Timestamp: 1557379024691   Tweet:   RT @Bec_Shrader: 13/ the pro-life side is trying to "out extreme" the pro-choice side. It's a battle
Sentiment: 0.2023    Timestamp: 1557379031892   Tweet:   @baboyabun @DesireeAlliance @JustinBukoski @AOC @MykeCole Exactly. If that is your stance, fine. Jus
Sentiment: -0.5261   Timestamp: 1557379033240   Tweet:   RT @BubblesVampire: @d_twit SO wishing there was a vaccine for stupidity...

But then again, I guess
Sentiment: -0.3182   Timestamp: 1557379034288   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.743    Timestamp: 1557379038025   Tweet:   Teen who sued over school ban for refusing vaccine now has chickenpox https://t.co/72QY5BIoPg
Sentiment: -0.7644   Timestamp: 1557379039811   Tweet:   RT @tundrawolfqueen: Get vaccinated,  for Pete sake! 

Teen who sued over school ban for refusing va
Sentiment: -0.3818   Timestamp: 1557379046469   Tweet:   RT @IrishTimesBiz: Trump opens the Gates to universal flu vaccine https://t.co/mjb4BqqrnN via @Irish
Sentiment: 0.0       Timestamp: 1557379048514   Tweet:   @BrianSimsPA Having a baby is a choice which you would impede that with every fiber of your being. Y
Sentiment: 0.7351    Timestamp: 1557379050678   Tweet:   RT @WarriorMomx3: US Vax Court Sees 400% Spike in Vaccine Injuries, Flu Shot Wins Top Honors for Big
Sentiment: -0.6369   Timestamp: 1557379056669   Tweet:   RT @DrFrancesRyan: Whether you are fiercely pro-choice or uncomfortable with abortion, EVERYONE shou
Sentiment: -0.5664   Timestamp: 1557379067746   Tweet:   RT @LisaBritton: Whether you're pro-life or pro-choice, both views are only a bandaid on a symptom, 
Sentiment: 0.0       Timestamp: 1557379069156   Tweet:   Pro choice.
Sentiment: 0.0       Timestamp: 1557379072394   Tweet:   RT @jeugdartsen: HPV prevalence drops by 86% since introduction of vaccine - https://t.co/Qmre5UUXVl
Sentiment: 0.0       Timestamp: 1557379074451   Tweet:   RT @SonOfDadAndMom: Some people have asked how I can be pro-choice. The reasons are as follows:

1. 
Sentiment: -0.3182   Timestamp: 1557379075222   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.25     Timestamp: 1557379075390   Tweet:   Fuck John Becker and anybody who supports his new bill. 

#prochoice #AbortionIsHealthcare
Sentiment: 0.0       Timestamp: 1557379075895   Tweet:   @Syu_go @ImperialLankan @weezerkaczynski @bestdamnandie @Im_Raydonkulous @sweetandgoofy @TidenFlyver
Sentiment: -0.5664   Timestamp: 1557379079483   Tweet:   RT @LisaBritton: Whether you're pro-life or pro-choice, both views are only a bandaid on a symptom, 
Sentiment: -0.3182   Timestamp: 1557379082151   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557379082836   Tweet:   This is what the GOP will inflict on women if they are allowed to proceed with their anti choice age
Sentiment: 0.2792    Timestamp: 1557379083344   Tweet:   Do not allow them to criminalize our reproductive organs like El Salvador did! #WeWontGoBack... http
Sentiment: 0.0       Timestamp: 1557379083991   Tweet:   RT @pisceanprose: if men could get pregnant everyone would be pro choice
Sentiment: 0.6486    Timestamp: 1557379086586   Tweet:   RT @MutebwaL: But you have made us to believe that the hand picked independent Electoral commission 
Sentiment: -0.3818   Timestamp: 1557379093716   Tweet:   RT @IrishTimesBiz: Trump opens the Gates to universal flu vaccine https://t.co/mjb4BqqrnN via @Irish
Sentiment: -0.25     Timestamp: 1557379095189   Tweet:   RT @SymbolHunter: 1802 English anti-vax propaganda . Note oba'alisk. https://t.co/jPUFrg4Yry
Sentiment: 0.128     Timestamp: 1557379095254   Tweet:   @juiceybasedgod @hayleyfarless Well, yea. Most don't realize u til they miss a period u less they ar
Sentiment: -0.3182   Timestamp: 1557379095706   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557379095731   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.0       Timestamp: 1557379096544   Tweet:   @homisaad @Chris_Alcocer1 I'm literally pro choice so
Sentiment: -0.7506   Timestamp: 1557379096727   Tweet:   RT @CSavamom: 25 years ago today, Aaron Jacob died from complications of chickenpox. Miss him every 
Sentiment: -0.3182   Timestamp: 1557379096722   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.296     Timestamp: 1557379098962   Tweet:   RT @ViraBurnayeva: Five Year Old Dies from the #MMR #Vaccine, creating Holly's Law

https://t.co/Vgu
Sentiment: 0.0       Timestamp: 1557379104195   Tweet:   RT @n0rma1k0r34n: @Syu_go @ImperialLankan @weezerkaczynski @bestdamnandie @Im_Raydonkulous @sweetand
Sentiment: 0.2382    Timestamp: 1557379107367   Tweet:   @lynneebrown This is a good article about the Heath Mello situation. He had a "pro-life" past but la
Sentiment: -0.3182   Timestamp: 1557379108556   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.4588    Timestamp: 1557379128714   Tweet:   RT @ESPID_Society: Robb Butler @RobbButler2, Denmark, @uni_copenhagen taking part in the MTE session
Sentiment: 0.0       Timestamp: 1557379130992   Tweet:   RT @Vaccinologist:  #Rwanda's campaign to end #CervicalCancer through the #HPVvaccine has had to ove
Sentiment: 0.4404    Timestamp: 1557379136037   Tweet:   RT @LizSzabo: Thanks to the polio vaccine, the U.S. has been polio-free for 40 years. So people may 
Sentiment: -0.1531   Timestamp: 1557379141827   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: -0.1531   Timestamp: 1557379144845   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: 0.0       Timestamp: 1557379146573   Tweet:   @QRiousKate @philipnolan1 @bberrybeth365 I didn't know that either. Don't think you can get that vac
Sentiment: -0.6597   Timestamp: 1557379147074   Tweet:   RT @wellcometrust: Could Rwanda be the first country to wipe out cervical cancer? The HPV vaccine is
Sentiment: 0.5267    Timestamp: 1557379149946   Tweet:   RT @Ashadahya: Progressives, pro choice folks, Democrats, liberals &amp; all those who believe in sa
Sentiment: 0.7096    Timestamp: 1557379152200   Tweet:   RT @ErikLoomis: I guess I missed the moment when the Republican Party united with the hippie/body pu
Sentiment: 0.0       Timestamp: 1557379164800   Tweet:   nipp prtiroodhmrunn viksippicc sNghttile mlyaalli dRshyaa kurrupp, jepheelllsnnile gveessk vidyaartt
Sentiment: 0.2975    Timestamp: 1557379170333   Tweet:   Hardly surprising. Your outdated, ridiculous religious beliefs will be your undoing. Educate yoursel
Sentiment: 0.6486    Timestamp: 1557379176957   Tweet:   RT @MrDane1982: You know why I can be 

Pro Life
Pro Abortion
Pro Choice

Well it's pretty simple, i
Sentiment: 0.4019    Timestamp: 1557379179744   Tweet:   RT @michaelshermer: "The thing that cured it [measles] was nutrition and clean water. Not the vaccin
Sentiment: -0.3182   Timestamp: 1557379183224   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.0516   Timestamp: 1557379184782   Tweet:   Oh boy the irony, I could build a cage for children for how much iron there is in this story.
Sentiment: -0.3182   Timestamp: 1557379189436   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557379191853   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.0       Timestamp: 1557379194175   Tweet:   RT @ViraBurnayeva: "Vaccine-associated paralytic poliomyelitis was recognized shortly after the intr
Sentiment: 0.4404    Timestamp: 1557379194815   Tweet:   RT @LizSzabo: Thanks to the polio vaccine, the U.S. has been polio-free for 40 years. So people may 
Sentiment: 0.5106    Timestamp: 1557379201923   Tweet:   RT @montenegro_emil: #ADN199thWeeksary 
@lynieg88 @Darwaine88 @sherrypie18 @prettymai_0105 @carl0529
Sentiment: 0.0       Timestamp: 1557379206327   Tweet:   RT @globeandmail: University of Toronto launches the Centre for Vaccine Preventable Diseases https:/
Sentiment: 0.0       Timestamp: 1557379206577   Tweet:   Quel abruti
Sentiment: -0.3182   Timestamp: 1557379209873   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557379215449   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.7481   Timestamp: 1557379219680   Tweet:   RT @SteelTyton: Today's #BuffoonBuffet...

Is there ANY level of dumb-ass #Liberals can't reach? LMF
Sentiment: 0.0       Timestamp: 1557379221366   Tweet:   RT @MavenOfMayhem: Graham has done for trans awareness what Jenny McCarthy did for vaccine awareness
Sentiment: -0.2263   Timestamp: 1557379221735   Tweet:   @rka1010blog @J_D_2019 @MSNBC Both have Vaccines. They stopped the smallpox one in 72' because it wa
Sentiment: 0.0       Timestamp: 1557379222337   Tweet:   RT @calixte_veerman: Zo zag het er voor de introductie van het #polio #vaccin in de U.S uit. Een bee
Sentiment: 0.0       Timestamp: 1557379222916   Tweet:   RT @ppchubbyunii: [?]hnangsuue`
elkh
- thamey`amaakcchring+ printhkh`s`b pat1 maacchaak rathcenter t
Sentiment: -0.7615   Timestamp: 1557379232353   Tweet:   RT @ElenrielGray: This is what the GOP will inflict on women if they are allowed to proceed with the
Sentiment: 0.0       Timestamp: 1557379235317   Tweet:   RT @BBCWorld: Kentucky teen who sued over vaccine gets chickenpox https://t.co/NLeBbjpKR6
Sentiment: 0.3804    Timestamp: 1557379238707   Tweet:   RT @MrDane1982: I'm pro life, I'm pro choice, I'm pro abortion and most importantly I'm pro mind my 
Sentiment: 0.0       Timestamp: 1557379241075   Tweet:   RT @BBCWorld: Kentucky teen who sued over vaccine gets chickenpox https://t.co/NLeBbjpKR6
Sentiment: 0.0       Timestamp: 1557379241231   Tweet:   RT @BBCWorld: Kentucky teen who sued over vaccine gets chickenpox https://t.co/NLeBbjpKR6
Sentiment: -0.4215   Timestamp: 1557379242486   Tweet:   @libbyliblibber @MrDane1982 Dude I'm pro choice but if some a holes get rid of abortion rights that 
Sentiment: 0.0       Timestamp: 1557379242675   Tweet:   @jolielovessumo @keithw61 @Annalee_Perez @JoeTalkShow @KatieCPaterson @AOC 1: does the fact that men
Sentiment: -0.743    Timestamp: 1557379243195   Tweet:   RT @max_tesnow: Teen who sued over school ban for refusing vaccine now has chickenpox https://t.co/y
Sentiment: -0.2805   Timestamp: 1557379243956   Tweet:   RT @mama2rowan: so i'm getting attacked in my facebook mom's group bc i said i would personally neve
Sentiment: 0.4019    Timestamp: 1557379246235   Tweet:   RT @michaelshermer: "The thing that cured it [measles] was nutrition and clean water. Not the vaccin
Sentiment: 0.0       Timestamp: 1557379247987   Tweet:   Aku nak vaccine and sunat dylan 

#CariAkuDiSyurga #TeamLisa
Sentiment: -0.3182   Timestamp: 1557379249829   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.0       Timestamp: 1557379252621   Tweet:   @AshleeC06248560 @forrestmaready https://t.co/BAurwDNJHr
Sentiment: -0.6908   Timestamp: 1557379253319   Tweet:   Unvaccinated teen banned from school during chickenpox outbreak now has the illness https://t.co/87d
Sentiment: -0.0572   Timestamp: 1557379254407   Tweet:   RT @Foxmental_X: A student sued because he didn't want the chickenpox vaccine. Then he got chickenpo
Sentiment: 0.34      Timestamp: 1557379256920   Tweet:   Adolescente anti-vax que demando por la prohibicion de la salud escolar ha bajado con varicela https
